,enrollee_id,target
3390,2055,0
3391,24369,0
3392,19969,0
3393,4620,0
3394,7240,0
3395,8645,0
3396,2380,0
3397,21510,0
3398,25176,0
3399,28309,0
3400,18700,0
3401,13852,0
3402,23354,0
3403,29314,0
3404,14781,0
3405,27455,0
3406,31624,0
3407,1391,0
3408,29395,0
3409,22066,0
3410,29766,0
3411,10689,0
3412,29663,0
3413,24187,0
3414,6118,0
3415,19094,0
3416,31596,0
3417,9315,0
3418,7012,0
3419,32186,0
3420,20907,0
3421,5672,0
3422,16871,0
3423,15323,0
3424,29645,0
3425,32493,0
3426,14818,0
3427,22298,0
3428,14569,0
3429,22841,0
3430,11703,0
3431,22584,0
3432,4913,0
3433,1577,0
3434,23286,0
3435,22442,0
3436,22393,0
3437,11471,0
3438,26443,0
3439,2613,0
3440,2716,0
3441,21134,0
3442,14596,0
3443,14152,0
3444,6609,0
3445,27625,0
3446,9674,0
3447,27590,0
3448,8004,0
3449,17301,0
3450,4630,0
3451,12203,0
3452,33088,0
3453,30894,0
3454,20791,0
3455,14870,0
3456,33329,0
3457,14786,0
3458,3524,0
3459,15590,0
3460,3371,0
3461,21818,0
3462,23575,0
3463,7553,0
3464,3743,0
3465,8189,0
3466,22183,0
3467,20071,0
3468,29189,0
3469,28736,0
3470,8337,0
3471,18183,0
3472,15298,0
3473,5539,0
3474,4231,0
3475,21303,0
3476,7398,0
3477,2416,0
3478,9029,0
3479,14561,0
3480,27065,0
3481,28280,0
3482,25698,0
3483,14210,0
3484,17001,0
3485,26771,0
3486,16620,0
3487,3526,0
3488,26756,0
3489,2335,0
3490,27445,0
3491,6494,0
3492,20711,0
3493,3192,0
3494,11721,0
3495,17423,0
3496,1952,0
3497,27861,0
3498,2122,0
3499,29108,0
3500,335,0
3501,25472,0
3502,25216,0
3503,18018,0
3504,16311,0
3505,21010,0
3506,30296,0
3507,13461,0
3508,9833,0
3509,21163,0
3510,333,0
3511,3697,0
3512,982,0
3513,22208,0
3514,32329,0
3515,2781,0
3516,30186,0
3517,10246,0
3518,31750,0
3519,4894,0
3520,25966,0
3521,30351,0
3522,2614,0
3523,2694,0
3524,11129,0
3525,9690,0
3526,24194,0
3527,32496,0
3528,14177,0
3529,16902,0
3530,21632,0
3531,24821,0
3532,11447,0
3533,4973,0
3534,906,0
3535,31834,0
3536,21022,0
3537,12212,0
3538,16160,0
3539,7380,0
3540,1500,0
3541,11649,0
3542,6648,0
3543,30928,0
3544,22013,0
3545,19097,0
3546,27028,0
3547,16834,0
3548,9574,0
3549,2608,0
3550,16553,0
3551,25007,0
3552,15541,0
3553,15103,0
3554,25543,0
3555,32337,0
3556,31676,0
3557,14161,0
3558,21984,0
3559,22676,0
3560,3578,0
3561,2718,0
3562,29149,0
3563,13851,0
3564,26255,0
3565,9578,0
3566,3931,0
3567,5729,0
3568,10565,0
3569,17127,0
3570,21864,0
3571,22151,0
3572,12398,0
3573,29809,0
3574,26502,0
3575,6923,0
3576,12062,0
3577,5923,0
3578,32450,0
3579,31652,0
3580,28308,0
3581,13986,0
3582,4525,0
3583,7715,0
3584,27301,0
3585,1810,0
3586,32612,0
3587,32292,0
3588,6679,0
3589,29722,0
3590,32504,0
3591,8839,0
3592,32411,0
3593,27189,0
3594,11776,0
3595,13855,0
3596,4974,0
3597,8891,0
3598,23854,0
3599,7862,0
3600,12005,0
3601,3596,0
3602,108,0
3603,17433,0
3604,4108,0
3605,23186,0
3606,22922,0
3607,30293,0
3608,20574,0
3609,15678,0
3610,2588,0
3611,10083,0
3612,6826,0
3613,4652,0
3614,16099,0
3615,2623,0
3616,9743,0
3617,27135,0
3618,33091,0
3619,11111,0
3620,21807,0
3621,25556,0
3622,16877,0
3623,27524,0
3624,15956,0
3625,32919,0
3626,11608,0
3627,10290,0
3628,23628,0
3629,31784,0
3630,24272,0
3631,29119,1
3632,31301,0
3633,24,0
3634,27775,0
3635,16995,0
3636,5999,0
3637,21037,0
3638,18865,0
3639,1036,0
3640,1295,0
3641,9795,0
3642,32248,0
3643,29343,0
3644,26709,0
3645,17763,0
3646,32586,0
3647,23906,0
3648,27379,0
3649,12521,0
3650,28572,0
3651,4214,0
3652,9312,0
3653,27206,0
3654,25569,0
3655,1690,0
3656,32537,0
3657,12812,0
3658,1202,0
3659,17938,0
3660,5226,0
3661,13594,0
3662,21868,0
3663,22278,0
3664,2149,0
3665,6415,0
3666,13790,0
3667,20365,0
3668,25069,0
3669,2448,0
3670,2734,0
3671,6501,0
3672,25872,0
3673,29202,0
3674,20455,0
3675,2596,0
3676,20268,0
3677,30990,0
3678,7807,0
3679,12925,0
3680,24174,0
3681,2125,0
3682,24571,0
3683,4006,0
3684,13873,0
3685,9433,0
3686,28397,0
3687,6088,0
3688,6971,0
3689,1022,0
3690,21364,0
3691,25547,0
3692,27698,0
3693,17233,0
3694,31537,0
3695,8959,0
3696,15108,0
3697,31027,0
3698,14391,0
3699,2648,0
3700,10114,0
3701,20856,0
3702,20499,0
3703,8979,0
3704,13899,0
3705,20773,0
3706,7851,0
3707,3190,0
3708,8068,0
3709,32627,0
3710,21970,0
3711,20764,0
3712,17254,0
3713,11072,0
3714,25057,0
3715,25257,0
3716,6231,0
3717,10587,0
3718,26698,0
3719,27703,0
3720,8702,0
3721,7733,0
3722,32420,0
3723,25735,0
3724,24193,0
3725,1809,0
3726,9585,0
3727,19842,0
3728,29493,0
3729,3203,0
3730,32254,0
3731,28608,0
3732,30051,0
3733,12906,0
3734,32296,0
3735,22913,0
3736,11964,0
3737,31812,0
3738,7494,0
3739,22008,0
3740,29492,0
3741,24899,0
3742,20983,0
3743,13595,0
3744,30743,0
3745,21876,0
3746,20232,0
3747,20837,0
3748,2189,0
3749,24587,0
3750,9726,0
3751,19343,0
3752,18521,0
3753,6206,0
3754,6739,0
3755,26482,0
3756,33344,0
3757,21738,0
3758,14430,0
3759,5364,0
3760,4397,0
3761,12952,0
3762,3773,0
3763,33334,0
3764,13042,0
3765,24485,0
3766,23987,0
3767,30209,0
3768,22058,0
3769,12050,0
3770,30342,0
3771,28253,0
3772,26728,0
3773,6219,0
3774,1928,0
3775,3081,0
3776,15801,0
3777,25328,0
3778,5807,0
3779,9153,0
3780,30290,0
3781,14334,0
3782,3259,0
3783,2135,0
3784,28833,0
3785,11574,0
3786,4800,0
3787,10316,0
3788,1088,0
3789,19214,0
3790,4346,0
3791,2092,0
3792,13655,0
3793,28758,0
3794,10108,0
3795,12152,0
3796,1614,0
3797,5369,0
3798,20037,0
3799,17259,0
3800,6316,0
3801,19537,0
3802,10742,0
3803,13811,0
3804,18652,0
3805,19276,0
3806,12431,0
3807,10439,0
3808,1803,0
3809,15358,0
3810,20742,0
3811,17204,0
3812,23381,0
3813,15294,0
3814,31828,0
3815,28939,0
3816,4609,0
3817,24480,0
3818,12027,0
3819,9038,0
3820,31662,0
3821,9361,0
3822,9785,0
3823,28388,0
3824,32281,0
3825,28058,0
3826,7719,0
3827,4223,0
3828,5376,0
3829,32222,0
3830,10123,0
3831,21830,0
3832,9646,0
3833,27441,0
3834,28514,0
3835,26057,0
3836,24510,0
3837,6521,0
3838,18431,0
3839,10391,0
3840,1527,0
3841,26009,0
3842,25137,0
3843,3756,0
3844,16349,0
3845,29678,0
3846,4294,0
3847,32495,0
3848,7859,0
3849,9710,0
3850,9641,0
3851,1977,0
3852,6203,0
3853,12684,0
3854,7419,0
3855,4480,0
3856,5242,0
3857,31988,0
3858,3078,0
3859,31773,0
3860,32498,0
3861,27182,0
3862,478,0
3863,31640,0
3864,15697,0
3865,30201,0
3866,25509,0
3867,19381,0
3868,2329,0
3869,16683,0
3870,17836,0
3871,149,0
3872,5546,0
3873,283,0
3874,22375,0
3875,22029,0
3876,11432,0
3877,5313,0
3878,9020,0
3879,29560,0
3880,25928,0
3881,8619,0
3882,32366,0
3883,16850,0
3884,20189,0
3885,7248,0
3886,25848,0
3887,26940,0
3888,908,0
3889,27884,0
3890,23098,0
3891,14409,0
3892,23910,0
3893,18707,0
3894,1602,0
3895,5769,0
3896,18780,0
3897,13513,0
3898,3043,0
3899,11811,0
3900,7475,0
3901,12722,0
3902,17051,0
3903,6109,0
3904,20671,0
3905,23490,0
3906,23706,0
3907,4021,0
3908,18050,0
3909,6833,0
3910,9950,0
3911,23301,0
3912,3938,0
3913,11397,0
3914,21744,0
3915,216,0
3916,1246,0
3917,1463,0
3918,28830,0
3919,63,0
3920,16591,0
3921,4637,0
3922,11054,0
3923,30088,0
3924,18832,0
3925,18469,0
3926,17535,0
3927,31508,0
3928,18741,0
3929,33155,0
3930,9542,0
3931,3902,0
3932,8021,0
3933,27276,0
3934,25979,0
3935,3817,0
3936,3923,0
3937,24873,0
3938,28653,0
3939,14545,0
3940,17398,0
3941,486,0
3942,21406,0
3943,18488,0
3944,6695,0
3945,25934,0
3946,19352,0
3947,15118,0
3948,18238,0
3949,9672,0
3950,14437,0
3951,31627,0
3952,19288,0
3953,17412,0
3954,25227,0
3955,22142,0
3956,27317,0
3957,2633,0
3958,27999,0
3959,26720,0
3960,32193,0
3961,16711,0
3962,11858,0
3963,353,0
3964,2908,0
3965,9938,0
3966,10451,0
3967,16440,0
3968,14495,0
3969,14980,0
3970,7768,0
3971,22636,0
3972,33360,0
3973,31577,0
3974,408,0
3975,8339,0
3976,12697,0
3977,2585,0
3978,1994,0
3979,14250,0
3980,28340,0
3981,25776,0
3982,30885,0
3983,21167,0
3984,18910,0
3985,17632,0
3986,9670,0
3987,16124,0
3988,26337,0
3989,26758,0
3990,27034,0
3991,10124,0
3992,21774,0
3993,6260,0
3994,24549,0
3995,10356,0
3996,24787,0
3997,3346,0
3998,32290,0
3999,13499,0
4000,5945,0
4001,13900,0
4002,16061,0
4003,18491,0
4004,14644,0
4005,12343,0
4006,26714,0
4007,14029,0
4008,15355,0
4009,21927,0
4010,30962,0
4011,32620,0
4012,17472,0
4013,23037,0
4014,19764,0
4015,9679,0
4016,12414,0
4017,1912,0
4018,13126,0
4019,8430,0
4020,10377,0
4021,7836,0
4022,31428,0
4023,15562,0
4024,32139,0
4025,21480,0
4026,24489,0
4027,18007,0
4028,25135,0
4029,27150,0
4030,6471,0
4031,2630,0
4032,8710,0
4033,24392,0
4034,10242,0
4035,26120,0
4036,27350,0
4037,24216,0
4038,30276,0
4039,23521,0
4040,28040,0
4041,7481,0
4042,10353,0
4043,2944,0
4044,7239,0
4045,13141,0
4046,5349,0
4047,3919,0
4048,5118,0
4049,16863,0
4050,27447,0
4051,11521,0
4052,13476,0
4053,26232,0
4054,4999,0
4055,7751,0
4056,17689,0
4057,27727,0
4058,28930,0
4059,6654,0
4060,12011,0
4061,20159,0
4062,24319,0
4063,17962,0
4064,255,0
4065,2291,0
4066,2799,0
4067,29213,0
4068,19817,0
4069,9066,0
4070,13466,0
4071,7447,0
4072,17923,0
4073,30421,0
4074,95,0
4075,10898,0
4076,24161,0
4077,31568,0
4078,2348,0
4079,20745,0
4080,6668,0
4081,18020,0
4082,1385,0
4083,3741,0
4084,2661,0
4085,134,0
4086,4281,0
4087,5203,0
4088,29968,0
4089,9426,0
4090,18397,0
4091,32392,0
4092,22734,0
4093,21777,0
4094,22959,0
4095,19021,0
4096,2902,0
4097,21633,0
4098,6653,0
4099,12963,0
4100,25868,0
4101,24157,0
4102,22411,0
4103,2885,0
4104,21217,0
4105,12248,0
4106,32400,0
4107,13742,0
4108,21077,0
4109,33034,0
4110,15657,0
4111,25786,0
4112,15560,0
4113,32414,0
4114,8014,0
4115,9929,0
4116,17300,0
4117,10352,0
4118,8735,0
4119,27341,0
4120,8341,0
4121,11682,0
4122,14293,0
4123,7013,0
4124,30089,0
4125,7023,0
4126,22216,0
4127,11814,0
4128,1921,0
4129,26465,0
4130,29790,0
4131,8758,0
4132,22412,0
4133,18217,0
4134,32585,0
4135,10958,0
4136,24555,0
4137,30132,0
4138,29610,0
4139,6367,0
4140,26108,0
4141,895,0
4142,21265,0
4143,21256,0
4144,18142,0
4145,873,0
4146,26315,0
4147,24760,0
4148,867,0
4149,16379,0
4150,11978,0
4151,31993,0
4152,6257,0
4153,2286,0
4154,9644,0
4155,32735,0
4156,21641,0
4157,21601,0
4158,553,0
4159,10138,0
4160,16917,0
4161,21841,0
4162,17895,0
4163,29696,0
4164,9159,0
4165,28607,0
4166,6955,0
4167,1290,0
4168,13910,0
4169,18528,0
4170,601,0
4171,30090,0
4172,4238,0
4173,20482,0
4174,24063,0
4175,1816,0
4176,20429,0
4177,6083,0
4178,16345,0
4179,23042,0
4180,7949,0
4181,19881,0
4182,22634,0
4183,9896,0
4184,6245,0
4185,21540,0
4186,10711,0
4187,2051,0
4188,24008,0
4189,12228,0
4190,21156,0
4191,23043,0
4192,15049,0
4193,5501,0
4194,31634,0
4195,14853,0
4196,4799,0
4197,2607,0
4198,15195,0
4199,27166,0
4200,20034,0
4201,25116,0
4202,1504,0
4203,16659,0
4204,19865,0
4205,33217,0
4206,25592,0
4207,27772,0
4208,4681,0
4209,22812,0
4210,12405,0
4211,310,0
4212,21097,0
4213,28834,0
4214,11500,0
4215,24388,0
4216,17736,0
4217,2658,0
4218,2727,0
4219,22904,0
4220,12867,0
4221,4602,0
4222,31132,0
4223,26542,0
4224,3571,0
4225,19299,0
4226,22193,0
4227,14886,0
4228,10462,0
4229,2972,0
4230,21923,0
4231,15192,0
4232,28184,0
4233,32406,0
4234,5799,0
4235,28156,0
4236,30621,0
4237,16270,0
4238,12980,0
4239,2469,0
4240,9422,0
4241,3278,0
4242,18936,0
4243,9224,0
4244,11331,0
4245,19004,0
4246,10232,0
4247,28219,0
4248,7726,0
4249,15709,0
4250,14530,0
4251,22421,0
4252,23000,0
4253,8695,0
4254,30710,0
4255,10197,0
4256,171,0
4257,14466,0
4258,31919,0
4259,28886,0
4260,3589,0
4261,22889,0
4262,6181,0
4263,9628,0
4264,5099,0
4265,26757,0
4266,15231,0
4267,12420,0
4268,16866,0
4269,11694,0
4270,8595,0
4271,4153,0
4272,12826,0
4273,13222,0
4274,1853,0
4275,10665,0
4276,23280,0
4277,17752,0
4278,22260,0
4279,12586,0
4280,22148,0
4281,11874,0
4282,11872,0
4283,22677,0
4284,8133,0
4285,14639,0
4286,26604,0
4287,24244,0
4288,2684,0
4289,24716,0
4290,5590,0
4291,20472,0
4292,28916,0
4293,20824,0
4294,27603,0
4295,25617,0
4296,7119,0
4297,14774,0
4298,28355,0
4299,21093,0
4300,3945,0
4301,4474,0
4302,22277,0
4303,12706,0
4304,6122,0
4305,4478,0
4306,17368,0
4307,14347,0
4308,5598,0
4309,32177,0
4310,469,0
4311,10010,0
4312,564,0
4313,10037,0
4314,25382,0
4315,6621,0
4316,1098,0
4317,8734,0
4318,11852,0
4319,9517,0
4320,9479,0
4321,9170,0
4322,16966,0
4323,15630,0
4324,30908,0
4325,29425,0
4326,20693,0
4327,15746,0
4328,1431,0
4329,9022,0
4330,5886,0
4331,13756,0
4332,27009,0
4333,18250,0
4334,29431,0
4335,11353,0
4336,17324,0
4337,17901,0
4338,12290,0
4339,15894,0
4340,28724,0
4341,26922,0
4342,29015,0
4343,27400,0
4344,22268,0
4345,11870,0
4346,27031,0
4347,21544,0
4348,1705,0
4349,20840,0
4350,19699,0
4351,21047,0
4352,27939,0
4353,14802,0
4354,23668,0
4355,9144,0
4356,5795,0
4357,21120,0
4358,33243,0
4359,18329,0
4360,4479,0
4361,29020,0
4362,12460,0
4363,15477,0
4364,26303,0
4365,27719,0
4366,13002,0
4367,17454,0
4368,26235,0
4369,1257,0
4370,30374,0
4371,9683,0
4372,8669,0
4373,7761,0
4374,30108,0
4375,27806,0
4376,1523,0
4377,5197,0
4378,24577,0
4379,19168,0
4380,31130,0
4381,2724,0
4382,28542,0
4383,9903,0
4384,27796,0
4385,23224,0
4386,16854,0
4387,9544,0
4388,23836,0
4389,1696,0
4390,2346,0
4391,11491,0
4392,17896,0
4393,9097,0
4394,24025,0
4395,1293,0
4396,20991,0
4397,7064,0
4398,18511,0
4399,20356,0
4400,25160,0
4401,24038,0
4402,15774,0
4403,5388,0
4404,2667,0
4405,16802,0
4406,4173,0
4407,21399,0
4408,30708,0
4409,7871,0
4410,22085,0
4411,16809,0
4412,10015,0
4413,17305,0
4414,4546,0
4415,18484,0
4416,8013,0
4417,2159,0
4418,2433,0
4419,7913,0
4420,16626,0
4421,7466,0
4422,27337,0
4423,29460,0
4424,28028,0
4425,25108,0
4426,5786,0
4427,14445,0
4428,794,0
4429,21463,0
4430,1666,0
4431,19311,0
4432,21395,0
4433,26418,0
4434,12047,0
4435,14713,0
4436,18049,0
4437,33283,0
4438,2546,0
4439,24956,0
4440,25478,0
4441,1630,0
4442,17532,0
4443,9274,0
4444,22259,0
4445,21185,0
4446,13185,0
4447,21965,0
4448,32756,0
4449,27855,0
4450,32136,0
4451,26736,0
4452,159,0
4453,26522,0
4454,32352,0
4455,12462,0
4456,30517,0
4457,13831,0
4458,12747,0
4459,6108,0
4460,30327,0
4461,26160,0
4462,20962,0
4463,8931,0
4464,16570,0
4465,23863,0
4466,23640,0
4467,16408,0
4468,24214,0
4469,24913,0
4470,2230,0
4471,19685,0
4472,24114,0
4473,8277,0
4474,9824,0
4475,19714,0
4476,26533,0
4477,1421,0
4478,2950,0
4479,3132,0
4480,9749,0
4481,32973,0
4482,32897,0
4483,8785,0
4484,13312,0
4485,31031,0
4486,27829,0
4487,11294,0
4488,10493,0
4489,21460,0
4490,31863,0
4491,849,0
4492,18350,0
4493,20940,0
4494,20724,0
4495,8500,0
4496,17464,0
4497,27170,0
4498,13552,0
4499,28989,0
4500,25659,0
4501,7090,0
4502,13356,0
4503,22300,0
4504,12128,0
4505,14476,0
4506,14273,0
4507,11236,0
4508,2796,0
4509,30109,0
4510,28118,0
4511,17664,0
4512,30237,0
4513,32072,0
4514,5610,0
4515,14817,0
4516,16207,0
4517,18851,0
4518,1763,0
4519,3256,0
4520,19375,0
4521,9437,0
4522,9508,0
4523,20338,0
4524,16984,0
4525,2973,0
4526,3342,0
4527,30280,0
4528,9531,0
4529,3239,0
4530,12640,0
4531,13392,0
4532,2014,0
4533,9318,0
4534,31274,0
4535,27778,0
4536,16091,0
4537,32913,0
4538,10749,0
4539,7378,0
4540,18495,0
4541,24862,0
4542,6057,0
4543,4937,0
4544,29948,0
4545,31914,0
4546,9727,0
4547,13431,0
4548,5476,0
4549,17806,0
4550,32431,0
4551,17699,0
4552,9715,0
4553,25224,0
4554,4452,0
4555,11079,0
4556,2054,0
4557,24954,0
4558,27381,0
4559,23491,0
4560,9875,0
4561,1701,0
4562,25560,0
4563,16630,0
4564,28194,0
4565,30171,0
4566,10438,0
4567,14393,0
4568,24015,0
4569,14540,0
4570,5966,0
4571,20241,0
4572,991,0
4573,16860,0
4574,8048,0
4575,17086,0
4576,11210,0
4577,2537,0
4578,20085,0
4579,22890,0
4580,20659,0
4581,11813,0
4582,22855,0
4583,6134,0
4584,2439,0
4585,26615,0
4586,441,0
4587,32964,0
4588,7872,0
4589,14799,0
4590,29019,0
4591,3586,0
4592,2494,0
4593,11102,0
4594,26716,0
4595,28754,0
4596,17168,0
4597,5433,0
4598,10569,0
4599,21999,0
4600,26347,0
4601,15255,0
4602,1643,0
4603,1268,0
4604,3051,0
4605,14797,0
4606,23741,0
4607,9247,0
4608,21270,0
4609,20337,0
4610,8651,0
4611,30401,0
4612,17234,0
4613,3363,0
4614,1324,0
4615,1673,0
4616,23761,0
4617,15808,0
4618,24092,0
4619,1632,0
4620,33058,0
4621,24257,0
4622,836,0
4623,33313,0
4624,22402,0
4625,15189,0
4626,12493,0
4627,27151,0
4628,24027,0
4629,28879,0
4630,27575,0
4631,24073,0
4632,5608,0
4633,13933,0
4634,15793,0
4635,21237,0
4636,31187,0
4637,12752,0
4638,16786,0
4639,4258,0
4640,7202,0
4641,25303,0
4642,14180,0
4643,28814,0
4644,25075,0
4645,16143,0
4646,5263,0
4647,9292,0
4648,23904,0
4649,13236,0
4650,31020,0
4651,14808,0
4652,30113,0
4653,4972,0
4654,11048,0
4655,16531,0
4656,591,0
4657,14324,0
4658,30372,0
4659,31560,0
4660,14647,0
4661,22368,0
4662,5712,0
4663,27291,0
4664,4524,0
4665,16810,0
4666,9557,0
4667,5448,0
4668,22418,0
4669,6536,0
4670,6138,0
4671,6438,0
4672,32488,0
4673,21767,0
4674,13525,0
4675,9552,0
4676,24389,0
4677,10419,0
4678,5809,0
4679,2993,0
4680,3276,0
4681,4897,0
4682,12328,0
4683,31208,0
4684,8749,0
4685,4968,0
4686,29872,0
4687,7357,0
4688,19208,0
4689,30257,0
4690,6933,0
4691,24996,0
4692,27125,0
4693,18820,0
4694,14627,0
4695,15484,0
4696,30000,0
4697,15248,0
4698,32579,0
4699,26103,0
4700,9461,0
4701,31136,0
4702,4280,0
4703,416,0
4704,3096,0
4705,24979,0
4706,21848,0
4707,27898,0
4708,15947,0
4709,15580,0
4710,30348,0
4711,2375,0
4712,13323,0
4713,29649,0
4714,30994,0
4715,25753,0
4716,28561,0
4717,32855,0
4718,25750,0
4719,32785,0
4720,6587,0
4721,28898,0
4722,7102,0
4723,28446,0
4724,15239,0
4725,19177,0
4726,29785,0
4727,1965,0
4728,27431,0
4729,25354,0
4730,24795,0
4731,23599,0
4732,26322,0
4733,25819,0
4734,24381,0
4735,17392,0
4736,8610,0
4737,2321,0
4738,16161,0
4739,20478,0
4740,2270,0
4741,23629,0
4742,22727,0
4743,32312,0
4744,28540,0
4745,21623,0
4746,27297,0
4747,737,0
4748,1757,0
4749,7233,0
4750,26246,0
4751,16157,0
4752,25926,0
4753,6950,0
4754,20509,0
4755,25067,0
4756,27211,0
4757,14335,0
4758,817,0
4759,24719,0
4760,29838,0
4761,10173,0
4762,19977,0
4763,20215,0
4764,9619,0
4765,16670,0
4766,23356,0
4767,242,0
4768,477,0
4769,32573,0
4770,7576,0
4771,9090,0
4772,29338,0
4773,23489,0
4774,7763,0
4775,28448,0
4776,14126,0
4777,739,0
4778,5525,0
4779,15669,0
4780,10233,0
4781,11468,0
4782,850,0
4783,28835,0
4784,24742,0
4785,1571,0
4786,19677,0
4787,13664,0
4788,25857,0
4789,23860,0
4790,28597,0
4791,7263,0
4792,916,0
4793,31911,0
4794,31110,0
4795,6993,0
4796,15660,0
4797,31891,0
4798,2425,0
4799,5075,0
4800,29196,0
4801,4931,0
4802,27953,0
4803,9760,0
4804,10397,0
4805,13505,0
4806,8153,0
4807,20236,0
4808,22065,0
4809,21434,0
4810,1372,0
4811,6717,0
4812,17069,0
4813,6334,0
4814,3185,0
4815,20000,0
4816,16847,0
4817,28598,0
4818,8169,0
4819,13567,0
4820,21228,0
4821,4506,0
4822,19963,0
4823,28109,0
4824,18282,0
4825,25893,0
4826,13645,0
4827,18833,0
4828,27504,0
4829,22743,0
4830,12296,0
4831,5810,0
4832,31756,0
4833,17568,0
4834,9752,0
4835,26924,0
4836,18290,0
4837,18357,0
4838,11898,0
4839,20090,0
4840,13951,0
4841,26358,0
4842,33347,0
4843,4910,0
4844,30590,0
4845,13106,0
4846,25953,0
4847,7504,0
4848,4621,0
4849,20122,0
4850,3631,0
4851,27710,0
4852,6732,0
4853,24768,0
4854,913,0
4855,23187,0
4856,24540,0
4857,19694,0
4858,11470,0
4859,22587,0
4860,12309,0
4861,10229,0
4862,23016,0
4863,11192,0
4864,11926,0
4865,3960,0
4866,10478,0
4867,31447,0
4868,8895,0
4869,19890,0
4870,13572,0
4871,10805,0
4872,16081,0
4873,6678,0
4874,18898,0
4875,32768,0
4876,3250,0
4877,21607,0
4878,21240,0
4879,31663,0
4880,831,0
4881,26628,0
4882,13159,0
4883,27006,0
4884,18658,0
4885,23260,0
4886,23181,0
4887,26887,0
4888,4119,0
4889,2295,0
4890,18568,0
4891,28536,0
4892,16167,0
4893,15339,0
4894,4794,0
4895,6262,0
4896,5643,0
4897,17949,0
4898,16116,0
4899,5677,0
4900,29328,0
4901,27526,0
4902,14243,0
4903,28117,0
4904,32074,0
4905,12362,0
4906,974,0
4907,14144,0
4908,28967,0
4909,12276,0
4910,8214,0
4911,3896,0
4912,1292,0
4913,11193,0
4914,21802,0
4915,3345,0
4916,28151,0
4917,11565,0
4918,15585,0
4919,7845,0
4920,6098,0
4921,21301,0
4922,19818,0
4923,12501,0
4924,6353,0
4925,18226,0
4926,10471,0
4927,11537,0
4928,8451,0
4929,4967,0
4930,14651,0
4931,7717,0
4932,6704,0
4933,29038,0
4934,27319,0
4935,18451,0
4936,3712,0
4937,14809,0
4938,20080,0
4939,21594,0
4940,5190,0
4941,120,0
4942,31707,0
4943,22302,0
4944,19579,0
4945,32149,0
4946,630,0
4947,24884,0
4948,20938,0
4949,9267,0
4950,19421,0
4951,1858,0
4952,10564,0
4953,28221,0
4954,26596,0
4955,2662,0
4956,13242,0
4957,16911,0
4958,3271,0
4959,2177,0
4960,2224,0
4961,26853,0
4962,23072,0
4963,23228,0
4964,13577,0
4965,30220,0
4966,30887,0
4967,2773,0
4968,2446,0
4969,15787,0
4970,8011,0
4971,5133,0
4972,9449,0
4973,6321,0
4974,5092,0
4975,362,0
4976,30654,0
4977,7322,0
4978,23915,0
4979,2101,0
4980,33085,0
4981,24089,0
4982,13068,0
4983,8698,0
4984,21718,0
4985,76,0
4986,22103,0
4987,22657,0
4988,30086,0
4989,24040,0
4990,33378,0
4991,2257,0
4992,17501,0
4993,2315,0
4994,22673,0
4995,25364,0
4996,7791,0
4997,14789,0
4998,6645,0
4999,32608,0
5000,31414,0
5001,25456,0
5002,25991,0
5003,22590,0
5004,19910,0
5005,4893,0
5006,26097,0
5007,15881,0
5008,2011,0
5009,6162,0
5010,29689,0
5011,10859,0
5012,33309,0
5013,16832,0
5014,31297,0
5015,18897,0
5016,18690,0
5017,12483,0
5018,13600,0
5019,11938,0
5020,29933,0
5021,22583,0
5022,17886,0
5023,13448,0
5024,16992,0
5025,15649,0
5026,7120,0
5027,3900,0
5028,7897,0
5029,23903,0
5030,961,0
5031,25440,0
5032,32828,0
5033,26198,0
5034,1436,0
5035,19452,0
5036,16119,0
5037,22856,0
5038,22161,0
5039,7264,0
5040,20029,0
5041,6697,0
5042,7546,0
5043,18863,0
5044,1846,0
5045,5770,0
5046,14453,0
5047,4578,0
5048,32672,0
5049,28689,0
5050,22650,0
5051,18981,0
5052,18556,0
5053,14032,0
5054,4608,0
5055,7228,0
5056,12937,0
5057,13409,0
5058,25152,0
5059,19229,0
5060,647,0
5061,6155,0
5062,17236,0
5063,30115,0
5064,12832,0
5065,24976,0
5066,10944,0
5067,7329,0
5068,16215,0
5069,12108,0
5070,9024,0
5071,5038,0
5072,29859,0
5073,4975,0
5074,18541,0
5075,20028,0
5076,21064,0
5077,22668,0
5078,7910,0
5079,16111,0
5080,20637,0
5081,26240,0
5082,4159,0
5083,29964,0
5084,9244,0
5085,18740,0
5086,26845,0
5087,7198,0
5088,12532,0
5089,19190,0
5090,5607,0
5091,20716,0
5092,22367,0
5093,13203,0
5094,25339,0
5095,20903,0
5096,10044,0
5097,7018,0
5098,25792,0
5099,20438,0
5100,12491,0
5101,4552,0
5102,2251,0
5103,16597,0
5104,13776,0
5105,24204,0
5106,9213,0
5107,19888,0
5108,8550,0
5109,20802,0
5110,4320,0
5111,32393,0
5112,16540,0
5113,1509,0
5114,27865,0
5115,24969,0
5116,25370,0
5117,33207,0
5118,24042,0
5119,17747,0
5120,27584,0
5121,19840,0
5122,21918,0
5123,20761,0
5124,10813,0
5125,20989,0
5126,12400,0
5127,25217,0
5128,31024,0
5129,10817,0
5130,33216,0
5131,33247,0
5132,20997,0
5133,20807,0
5134,29921,0
5135,22675,0
5136,29139,0
5137,19521,0
5138,22032,0
5139,3354,0
5140,17015,0
5141,25321,0
5142,25475,0
5143,8392,0
5144,31435,0
